un_stem list,total numbers
['test flight'],1
['flying boat'],1
['goon'],1
['part'],1
['second'],1
['fabergé egg'],1
['huntsman'],1
['south carolina'],1
['media tycoon'],1
['san andreas california'],1
['san andreas'],1
['invisible woman'],1
['volcanic ash'],1
['county fair'],1
['seismograph'],1
['lifeboat'],1
['absorbing power'],1
['elasticity'],1
['medusa'],1
['fake id'],1
['tracking device'],1
['laptop'],1
['suicide by gunshot'],1
['scandinavia'],1
['oxygen'],1
['kraken'],1
['mythological beast'],1
['detective inspector'],1
['silver surfer'],1
['amazon rainforest'],1
['albino'],1
['iconography'],1
['cryptologist'],1
['freemason'],1
['mona lisa'],1
['heresy'],1
['opus dei'],1
['seoul south korea'],1
['pharmaceutical lab'],1
['roof chase'],1
['manila philippines'],1
['earth in peril'],1
['the flemish cap'],1
['city hall'],1
['marina'],1
['rescue boat'],1
['meteorologist'],1
['jamaican'],1
['third world'],1
['gulfstream'],1
['meteorology'],1
['polar zone'],1
['temperature drop'],1
['hail'],1
['credit card'],1
['lieutenant general'],1
['alberta canada'],1
['false passport'],1
['riches to rags'],1
['sandman'],1
"[""hundred years' war""]",1
['muscle car'],1
['civilization'],1
['peace offering'],1
['scot'],1
['refrigerator'],1
['word domination'],1
['regent'],1
['terrorist bombing'],1
['multiple perspectives'],1
['toy story'],1
['ark'],1
['day care'],1
['barbie'],1
['protector'],1
['autocracy'],1
['neon light'],1
['electricity'],1
['transforming robot'],1
['scary'],1
['mayan'],1
['solar'],1
['futuristic city'],1
['baustelle'],1
['political thriller'],1
['shogun'],1
['ronin'],1
['literary adaptation'],1
['eternal youth'],1
['unicorn'],1
['exoskeleton'],1
"[""noah's ark""]",1
['shared universe'],1
['destruction  of mankind'],1
['automaton'],1
['agent coulson'],1
['counter terrorism'],1
['exploring'],1
['floating in the air'],1
['world domination'],1
['beaver'],1
['tarzan'],1
['extremis'],1
['iron patriot'],1
['war machine'],1
['apparition'],1
['sherwood forest'],1
['scientific experiment'],1
['changing history'],1
['tonto'],1
['comanche'],1
['lex luthor'],1
['bruce wayne'],1
['clark kent'],1
['healing gift'],1
['mandarin'],1
['healing power'],1
['blonde woman'],1
['narcism'],1
['sand'],1
['egomania'],1
['mars civilization'],1
['edgar rice burroughs'],1
['cat burglar'],1
['rich woman - poor man'],1
['steerage'],1
['salvage'],1
['mind reading'],1
['macao'],1
['istanbul turkey'],1
['uss missouri'],1
['mighty mo'],1
['uss john paul jones'],1
['permission to marry'],1
['navy lieutenant'],1
['jet fighter pilot'],1
['joint chiefs of staff'],1
['communications expert'],1
['buoy'],1
['lost communication'],1
['jds myoko'],1
['naval combat'],1
['battleship'],1
['armada'],1
['naval'],1
['futuristic car'],1
['dead brother'],1
['jack frost'],1
['ares'],1
['air'],1
['avatar'],1
['fleet'],1
['beehive'],1
['vienna opera'],1
['old mansion'],1
['hidden room'],1
['lost love'],1
['dyr'],1
['domination'],1
['girl dog relationship'],1
['dog cat friendship'],1
['cat vs dog'],1
['heimdall'],1
['odin'],1
['cern'],1
['anti matter'],1
['dark future'],1
['world'],1
['cheering'],1
['arcade'],1
['sparta greece'],1
['motion capture'],1
['festival hall'],1
['human weakness'],1
['nordic mythology'],1
['space centre'],1
['space based weapon'],1
"[""homer's iliad""]",1
['helen of troy'],1
['bronze age'],1
['hard drive'],1
['trojan'],1
['trojan horse'],1
['trojan war'],1
['gags'],1
['george washington'],1
['new school'],1
['rubin'],1
['decipherment'],1
['peak oil'],1
['hostile takeover'],1
['rave'],1
['nest'],1
['ancient'],1
['climbing a tree'],1
['buried treasure'],1
['underground lake'],1
['toyko'],1
['zero gravity'],1
['astrophysics'],1
['well'],1
['ignorance'],1
['plato'],1
['trestle'],1
['chute'],1
['social reject'],1
['interrupted wedding'],1
['q*bert'],1
['glitch'],1
['first person shooter'],1
['precocious child'],1
['cuban missile crisis'],1
['merlin'],1
['apprendista'],1
['morgana'],1
['reindeer'],1
['snowman'],1
['yin yang'],1
['ying yang'],1
['amelia earhart'],1
['fighting crime'],1
['haunted by the past'],1
['helplessness'],1
['lost civilisation'],1
['aristotle'],1
['pin-up'],1
['knife held to throat'],1
['fiction'],1
['muscles'],1
['fictional language'],1
['mad hatter'],1
['capsized ship'],1
['vortex'],1
['prizefighting'],1
['robot fighting'],1
['underage girlfriend'],1
['executive case'],1
['crime solving'],1
['amateur detective'],1
['center of the earth'],1
['magnetic field'],1
['vegan'],1
"[""character's point of view camera shot""]",1
['animated flashback'],1
['evil plot'],1
['dredd'],1
['returning money'],1
['half naked man'],1
['pendant'],1
['financial problem'],1
['enchantress'],1
['snow kingdom'],1
['woman fights man'],1
['prescription drug abuse'],1
['expert marksman'],1
['2000 ad'],1
['suburbian idyll'],1
['glamour'],1
['christmas holiday'],1
['evil circus'],1
['bird cage'],1
['deformed'],1
['fictional city'],1
['mine explosion'],1
['sponsor'],1
['roasted pig'],1
['knife throwing'],1
['liposuction'],1
['tgv'],1
['headquarter'],1
['sci-fi thriller'],1
['vanishing figure'],1
['self exile'],1
['split screen'],1
['cut arm'],1
['resignation'],1
['amphetamine'],1
['screening room'],1
['restroom'],1
['heavy weight'],1
['male'],1
['card dealer'],1
['airplane hijack'],1
['aerial combat'],1
['air force one'],1
['rail car'],1
['survival skills'],1
['storm chaser'],1
['nuclear'],1
['editing'],1
['core melt'],1
['río 1'],1
['rio 1'],1
['samba'],1
['canary'],1
['the saint'],1
['gas'],1
['magician'],1
['salt lake city utah'],1
['safe house'],1
['cape town south africa'],1
['soccer stadium'],1
['drifting'],1
['car garage'],1
['geisha'],1
['projectionist'],1
['stalingrad'],1
['caste system'],1
['labor strike'],1
['pretending to be rich'],1
['secret hideout'],1
['room exchange'],1
['caper comedy'],1
['empty safe'],1
['ponzi scheme'],1
['parade'],1
['dalmatian'],1
['pelz'],1
['society for the prevention of cruelty to animals'],1
['eating and drinking'],1
['hiding in a garbage container'],1
['collision course'],1
['yogi'],1
['ruby'],1
['pin'],1
['car dealership'],1
['bullfrog'],1
['ostrich'],1
['wild horse'],1
['eyebrow'],1
['indian war'],1
['sandwich'],1
['moving out'],1
['family guy'],1
['overleven'],1
['newsletter'],1
['geronimo'],1
['target'],1
['disintegration'],1
['nanobots'],1
['messenger'],1
['transylvania'],1
['new life'],1
['racoon'],1
['room key'],1
['costume designer'],1
['sliding down a pole'],1
['singing photograph'],1
['sequins'],1
['search for meaning'],1
['stairway'],1
['coastline'],1
['driving a car'],1
['sidewalk cafe'],1
['wire'],1
['bureaucrat'],1
['fighter jet'],1
['trapped underground'],1
['kubakrise'],1
['bulldogg'],1
['paradise'],1
['misdirection'],1
['los angeles international airport (lax)'],1
['pink panther'],1
['clouseau'],1
['cartoon skunk'],1
['bullet ballet'],1
['spoiled son'],1
['learning to drive'],1
['soft boiled egg'],1
['shot in the chin'],1
['homework'],1
['nothing goes right'],1
['imaginary kingdom'],1
['miraculous event'],1
['arch villain'],1
['basketball hoop'],1
['criminal gang'],1
['face transplant'],1
['overboard'],1
['supervisor'],1
['astronomer'],1
['raincoat'],1
['desk'],1
['spring'],1
['scarred face'],1
['thompson sub machine gun'],1
['frost on a window'],1
['cauterizing a wound'],1
['cartoon reality crossover'],1
['sylvester the cat'],1
['cartoon chicken'],1
['speedy gonzales'],1
['tweety bird'],1
['basketball court'],1
['referee'],1
['basketball game'],1
['cherub'],1
['spook'],1
['\xa0strange noise'],1
['paranormal activity'],1
['insomniac'],1
['spiral staircase'],1
['audio recording'],1
['slime'],1
['liberty half dollar'],1
['macau china'],1
['chinese mafia'],1
"[""pandora's box""]",1
['igloo'],1
['satanist'],1
['miniature people'],1
"[""children's perspectives""]",1
['snowball fight'],1
['falling down a hill'],1
['hit with a rock'],1
['swallowed whole'],1
['wolf costume'],1
['asian woman'],1
['stigmata'],1
['airport lounge'],1
['llama'],1
['berater'],1
['festival'],1
['army captain'],1
['black slave'],1
['dual role'],1
['django'],1
['millenium'],1
['sierra leone'],1
['overthrow olympus'],1
['sagen'],1
['whale oil'],1
['reference to moby dick'],1
['whaling ship'],1
['extreme sports'],1
['sledgehammer'],1
['primate'],1
['space pirate'],1
['pirate gang'],1
['hercules'],1
['falling down stairs'],1
['cat lady'],1
['masked superhero'],1
['superheroine'],1
['century'],1
['buenos aires'],1
['knocked out'],1
['beretta'],1
['tommy gun'],1
['railgun'],1
['x-ray vision'],1
['zip line'],1
['cajun'],1
['ford mustang'],1
['lock pick'],1
['car thief'],1
['anniversary'],1
['cellist'],1
['charlatan'],1
['frog prince'],1
['big dreams'],1
['new york city twin towers'],1
['fire truck'],1
['saladin'],1
['knight templars'],1
['swordsman'],1
['humanoid robot'],1
['muhammad'],1
['power plant'],1
['morality tale'],1
['military school'],1
['blacklight'],1
['barbarian horde'],1
['2nd century'],1
['successor'],1
['ceo'],1
['subway tunnel'],1
['motorcycle crash'],1
['key west'],1
['mushroom cloud'],1
['truth serum'],1
['hit with a telephone'],1
['woman with glasses'],1
['top secret'],1
['dillinger'],1
['catch phrase'],1
['savior'],1
['shape shifter'],1
['morphing'],1
['montenegro'],1
['free running'],1
['future noir'],1
['nantucket'],1
['weapon of mass destruction'],1
['baghdad'],1
['missing girl'],1
['method acting'],1
['blackface'],1
['war filmmaking'],1
['shackles'],1
['land mine'],1
['southeast asia'],1
['cricket'],1
['state police'],1
['runaway train'],1
['mother child relationship'],1
['flea market'],1
['stay permit'],1
['cannon'],1
['giant cockroach'],1
['lightning bolt'],1
['poseidon \xa0'],1
['alamo'],1
['magical creature'],1
['bible quote'],1
['scandinavian'],1
['simon says'],1
['dump truck'],1
['kronos'],1
['olympus'],1
['golden fleece'],1
['hermes'],1
['radio telescope'],1
['eccentric man'],1
['observatory'],1
['ham radio'],1
['radio wave'],1
['pixels'],1
['hacky sack'],1
['hairstyle'],1
['piano wire'],1
['german officer'],1
['vengeance'],1
['clue'],1
['federal reserve bank'],1
['hidden truth'],1
['spinosaurus'],1
['iraqi\xa0'],1
['political candidate'],1
['blue footed booby'],1
['cruise liner'],1
['resort hotel'],1
['cab driver'],1
['stowaway'],1
['campaign finance'],1
['campaign manager'],1
['moustache'],1
['congressman'],1
['mind uploading'],1
['\xa0north carolinam'],1
['delta force'],1
['warlord'],1
['child rape'],1
['forced prostitution'],1
['bracelet'],1
['snoopy'],1
['charlie brown'],1
['melting ice'],1
['badger'],1
['elephant seal'],1
['floating ice'],1
['quantum computer'],1
['computer scientist'],1
['extremist'],1
['william blake'],1
['angkor wat'],1
['planetary configuration'],1
['guide'],1
['end of trilogy'],1
['clownfish'],1
['short term memory loss'],1
['fish tank'],1
['harbor'],1
['lost shoe'],1
['deriva'],1
['glaciale'],1
['era'],1
['land bridge'],1
['woman between two men'],1
['everyman'],1
['hyperspace'],1
['puke'],1
['sea turtle'],1
['honey pot'],1
['fine art'],1
['confidence game'],1
['aerialist'],1
['cirque du soleil'],1
['sex party'],1
['pants'],1
['tulips'],1
['reprimand'],1
['romania'],1
['artial arts'],1
['trailer'],1
['jungle girl'],1
['train wreck'],1
['injustice'],1
['elite'],1
['iraq war veteran'],1
['weasel'],1
['declaration of love'],1
['montreal'],1
['dog fight'],1
['challenger'],1
['restaurant owner'],1
['marine biologist'],1
['kerouac'],1
['denver colorado'],1
['suicide thoughts'],1
['gender roles'],1
['courtly life'],1
['wmd'],1
['texting'],1
['squad'],1
['jet'],1
['waterloo'],1
['red dress'],1
['osteopath'],1
['interrupted vacation'],1
['forced'],1
['low tide'],1
['chinese civil war'],1
['muscleman'],1
['mining accident'],1
['reeducation camp'],1
['chucky'],1
['car wash'],1
['jeans'],1
['baboon'],1
['contraband'],1
['head wound'],1
['decadence'],1
['cultural revolution'],1
['manchuria'],1
['private club'],1
['suv'],1
['shoplifting'],1
['bitterness'],1
['tampa'],1
['crime epic'],1
['teleprompter'],1
['ladder'],1
['eaten by animal'],1
['handicap'],1
['sexual favor'],1
['star spangled banner'],1
['biblical interpretation'],1
"[""halley's comet""]",1
['co-parenting'],1
['cancún'],1
['poor people'],1
['scary little people'],1
['teeth'],1
['sucked into jet engine'],1
['reference to macgyver'],1
['don juan'],1
['feel good'],1
['mental disorders'],1
['bleak comedy'],1
['carriage'],1
['combover'],1
['inflatable doll'],1
['female stripper'],1
['comb over'],1
['film festivals'],1
['streaking'],1
['animal killing'],1
['truck driver'],1
['bloody fight'],1
['violent death'],1
['head bashed in'],1
['beaten to death'],1
['bone marrow transplant'],1
['banana boat'],1
['spanish'],1
['cb radio'],1
['singularity'],1
['magnet beam'],1
['transhumanism'],1
['feminism'],1
['corps'],1
['flask'],1
['presidential debate'],1
['campaign speech'],1
['endorsement'],1
['presidential campaign'],1
['altar'],1
['jam'],1
['mouth to mouth resuscitation'],1
['intellectual disability'],1
['morning prayer'],1
['hunger strike'],1
['demonstration'],1
['virility'],1
['nature documentary'],1
['publicist'],1
['tween girl'],1
['aerobics'],1
['troubadour'],1
['speed of light'],1
['frisbee'],1
['screwball comedy'],1
['pottery'],1
['money transfer'],1
['gallipoli campaign'],1
['missing son'],1
['missing in action'],1
['post world war i'],1
['dirty tricks'],1
['airplane accident'],1
['omen'],1
['staring contest'],1
['troubled production'],1
['piranha'],1
['in-laws'],1
['working mum'],1
['little dog'],1
['borderline personality disorder'],1
['hippie lifestyle'],1
['paranoid fantasy'],1
['murderer duo'],1
['badge'],1
['tv writer'],1
['formosa cafe hollywood'],1
['heart specialist'],1
['tv production'],1
['female bartender'],1
['nurse uniform'],1
['used car dealer'],1
['mental disease'],1
['unfinished film'],1
['collapse'],1
['hatter'],1
['twinkie'],1
['black cop'],1
['reference to skittles'],1
['bust'],1
['loose cannon'],1
['hangar'],1
['droid'],1
['jedi training'],1
['jedi master'],1
['wookie'],1
['deserted by husband'],1
['lawn mower'],1
['ridicule'],1
['fear of clowns'],1
['bitten on the arm'],1
['disposing of a dead body'],1
['zombification'],1
['body count'],1
['eaten alive'],1
['overflowing with imagination'],1
['meaning of life'],1
['unprotected sex'],1
['peace conference'],1
['civil rights activist'],1
['inhumanity'],1
['female stalker'],1
['mosque'],1
['1920s'],1
['magistrate'],1
['kidney transplant '],1
['bed'],1
['peace contract'],1
['east berlin'],1
['snake charmer'],1
['eastern block'],1
['starlet'],1
['buddha'],1
['mashup'],1
['parson'],1
['regency period'],1
['rura penthe'],1
['winnebago'],1
['crime spree'],1
['giant crocodile'],1
['retrofuturism'],1
['matrix'],1
['reading'],1
['sound barrier'],1
['space race'],1
['caso'],1
['slevin'],1
['crocodile attack'],1
['severed toe'],1
['loudspeaker'],1
['tooth'],1
['remote'],1
['maine'],1
['paleontologist'],1
['deputy'],1
['holiday inn'],1
['wrigley field'],1
['saturday night live'],1
['golddigger'],1
['year 2002'],1
['bolivia'],1
['habor'],1
['cryptographic device'],1
['multiple character'],1
['meant for each other'],1
['wedding day'],1
['sicilian'],1
"[""man of one's dreams""]",1
['basement garage'],1
['lorry'],1
['lake placid new york'],1
['ram'],1
['gas rationing'],1
['st. paul minnesota'],1
['dog tags'],1
['catskills'],1
['loan'],1
['community service'],1
['big brother'],1
['campsite'],1
['gang of smugglers'],1
['monastery'],1
['time magazine'],1
['fictional awards show'],1
['battering'],1
['cavern'],1
['flashback within a flashback'],1
['hung upside down'],1
['climbing up a wall'],1
['pelican'],1
['stork'],1
['ornithology'],1
['violent man'],1
['highlands'],1
['georgian'],1
"[""driver's test""]",1
['pizza delivery'],1
['kickass'],1
['spellcasting'],1
['salem'],1
['lincoln assassination'],1
['wizard of oz'],1
['western u.s.'],1
['reality vs fantasy'],1
['ressentiment'],1
['treasury agent'],1
['tough cop'],1
['al capone'],1
['miniaturization'],1
['bad dream'],1
['information leak'],1
['newspaper columnist'],1
['southern belle'],1
['moral courage'],1
['tax evasion'],1
['the holocaust'],1
['high school sweetheart'],1
['hmong'],1
['savant'],1
['egocentrism'],1
['pharmaceutical industry'],1
['nairobi'],1
['diplomat'],1
['untouchable'],1
['jury tampering'],1
['cityscape'],1
['oakland'],1
['clubhouse'],1
['creek'],1
['bomb explosion'],1
['playing chess'],1
['kennel'],1
['photo'],1
['asian lead'],1
['asian man'],1
['friends with benefit'],1
['rule of law'],1
['fling'],1
['open relationship'],1
['casual meeting'],1
['tierversuch'],1
['praline'],1
['sexual frustration'],1
['cutting face while shaving'],1
['rooftop chase'],1
['eternal'],1
['body snatching'],1
['host body'],1
['painting toenails'],1
['commoner'],1
['classism'],1
['brigands'],1
['step siblings'],1
"[""reference to pandora's box""]",1
['seed'],1
['driving through a wall'],1
['radio call in show'],1
['lollipop'],1
['rich man'],1
['roach'],1
['children education'],1
['matt scudder'],1
['speculative'],1
['tv studio'],1
['stock fraud'],1
['falling elevator'],1
['drawn'],1
['emotional abuse'],1
['beef'],1
['medical student'],1
['confetti'],1
['soul transference'],1
['accidental love'],1
['pendulum'],1
['life imitates art'],1
['hard times'],1
['newspaper office'],1
['newspaper review'],1
['edgar allan poe'],1
['deadline'],1
['coffee grower'],1
['videoconferencing'],1
['pedicab'],1
['caterer'],1
['illustrator'],1
['two guns belt'],1
['wristwatch'],1
['weight lifting'],1
['conference'],1
['nonviolent resistance'],1
['independence movement'],1
['bank loan'],1
['savagery'],1
['hideout'],1
['territory'],1
['pan'],1
['estafa'],1
['motor-bike accident'],1
['bob dylan'],1
['platoon'],1
['truck hijacking'],1
['book burning'],1
['husband wife relationship'],1
['coat'],1
['battle of the bands'],1
['flashback sequence'],1
['santa cruz california'],1
['condition'],1
['schizophrenic'],1
['substance'],1
['phasing'],1
['government agent'],1
['plutonium'],1
['raf'],1
['snowed in'],1
['glass'],1
['tabloid'],1
['step sister'],1
['workplace humor'],1
['lakota'],1
['buffalo'],1
['dakota'],1
['loveless marriage'],1
['infiltration'],1
['math genius'],1
['ramanujam'],1
['loincloth'],1
['exzess'],1
['ghouls'],1
['steam'],1
['energy'],1
['kugel'],1
['lyricist'],1
['piano duet'],1
"[""gilbert and sullivan's princess ida""]",1
['year 2079'],1
['cardiopulmonery resuscitation'],1
['weatherman'],1
['indochina'],1
['esther'],1
['ultraviolence'],1
['public sex'],1
['tourette syndrome'],1
['milliionaire'],1
['collision in space'],1
['\xa0gilbert and sullivan'],1
['mortal danger'],1
['capitalist'],1
['older brother younger sister'],1
['lost and found'],1
['taliban'],1
['hang gliding'],1
['generations conflict'],1
['boa constrictor'],1
['revenge drama'],1
['dead boy'],1
['contests and competitions'],1
['nacktrevue'],1
['bigfoot'],1
['sattire'],1
['dancehall girl'],1
['scientific study'],1
['heart trouble'],1
['visit'],1
['semiautomatic pistol'],1
['x-ray'],1
['parolee'],1
['park avenue'],1
['autumn'],1
['jewelry store'],1
['senility'],1
['come back'],1
['business partner'],1
['chief executive officer'],1
['variety'],1
['off season'],1
['misfit partners'],1
['bombay india'],1
['penthouse apartment'],1
['high school rivalry'],1
['chest'],1
['black stereotype'],1
['renovation'],1
['kicked in the face'],1
['death of family'],1
['trapdoor'],1
['judo'],1
['pilot hero'],1
['recreation'],1
['the rapture'],1
['psychotic epileptic disorder'],1
['malnutrition'],1
['agnostic'],1
['archdiocese'],1
['negligent homicide'],1
['prosecutor'],1
['umbrella'],1
['new girl at school'],1
['shooting party'],1
['getting home'],1
['boulder'],1
['popular girl'],1
['aspen'],1
['steve jobs'],1
['apple computer'],1
['entrance examination'],1
['keks'],1
['hikers'],1
['climber'],1
['school friend'],1
['narcissism'],1
['seminar'],1
['broken nose'],1
['pianosa'],1
['leprosy'],1
['youth center'],1
['harlem'],1
['choreographer'],1
['xanax'],1
['girl power'],1
['smart blonde'],1
['black female judge'],1
['knoxville'],1
['gonzo journalist'],1
['moving in'],1
['tortured to death'],1
['backwards'],1
['wood chopping'],1
['jazz music'],1
['kansas city'],1
['cardiologist'],1
['pickup'],1
['harvard law school'],1
['fiji'],1
['british sailor'],1
['japanese mythology'],1
['yokai'],1
['bath house'],1
['chewing gum'],1
['ultimate fighting championship'],1
['inventions and discoveries'],1
['sweaty face'],1
['wedding chapel'],1
['grapefruit'],1
['cadillac convertible'],1
['driving school'],1
['demeanor course'],1
['kazakhstan'],1
['bunk bed'],1
['wish fulfillment'],1
['walking on piano keys'],1
['yankee stadium bronx new york city'],1
['unplugged electronic works'],1
['quarter'],1
['job promotion'],1
['duet'],1
['toy maker'],1
['pinball machine'],1
['jail cell'],1
['police convention'],1
['corvette stingray'],1
['gibberish'],1
['nightclub entertainer'],1
['mexican american border'],1
['recreational vehicle'],1
['child swearing'],1
['philadelphia eagles'],1
['bipolar'],1
['institutionalization'],1
['hallucinogen'],1
['gathering'],1
['south park colorado'],1
['u.s. canada war'],1
['visions of hell'],1
['cartoon sex'],1
['school excursion'],1
['friends who hate each other'],1
['saddam hussein'],1
['swear word'],1
['mount rushmore national memorial'],1
['kampfjet'],1
['episodic'],1
['expatriate'],1
['writ'],1
['anne frank'],1
['womanhood'],1
['occult torture'],1
['expectant grandmother'],1
['nepal'],1
['based on adaptation'],1
['cat house'],1
['busty'],1
['madame'],1
['corset'],1
['british spy'],1
['fox news'],1
['sonogram'],1
['nemesis'],1
['student protest'],1
['reference to huckleberry finn'],1
['medical illustrator'],1
['unmarried couple'],1
['bedtime story'],1
['biracial'],1
['reference to bob dylan'],1
['dead father'],1
['sable'],1
['pretended suicide'],1
['ptsd'],1
['whistle'],1
['gigantic hand'],1
['view askew'],1
['monkey actor'],1
['reference to prince valiant'],1
['character is subject of comic'],1
['self mocking'],1
['sweet sixteen'],1
['director cameo'],1
['snorkel'],1
['social decay'],1
['commuter train'],1
['locked door'],1
['pizza hut'],1
['coffee shop manager'],1
['learning'],1
['new baby'],1
['pro bono'],1
['calcutta'],1
['animal experimentation'],1
['subliminal\xa0'],1
['record deal'],1
['pawns'],1
['manslaughter'],1
['rust belt'],1
['bare knuckle fighting'],1
['arsonist'],1
['oil company'],1
['nitroglycerin'],1
['latin america'],1
['nicaragua'],1
['getaway driver'],1
['monolog'],1
['mountie'],1
['robocop'],1
['issues'],1
['enviroment'],1
['lousiana bayou'],1
['revenge motive'],1
['methamphetamine'],1
['mediterranean'],1
['contact'],1
['exchange'],1
['mass destruction'],1
['sms'],1
['bruce frederick joseph springsteen'],1
['lost of friend'],1
['lye'],1
['everglades'],1
['beer pong'],1
['mayoral campaign'],1
['police protection'],1
['world politics'],1
['cardinal'],1
['damage'],1
['american  way of life'],1
['tolerance'],1
['fan club'],1
['bustier'],1
['tejano'],1
['diabolical ego'],1
['air conditioner'],1
['grieving parents'],1
['london underground'],1
['cabinet officer'],1
['corrupt policeman'],1
['traffic policeman'],1
['bishop'],1
['rebellious teenager'],1
['lap dance'],1
['drinking blood'],1
['turning into a vampire'],1
['taking a risk'],1
['smartphone'],1
['cellphone video'],1
['narcissistic personality disorder'],1
['gymnastics'],1
['social status'],1
['baroness'],1
['airport security'],1
['night creatures'],1
['homage'],1
['love story'],1
['interracial couple'],1
['investigative journalism'],1
['mother ship'],1
['pinata'],1
['wild child'],1
['wild girl'],1
['trust fund'],1
['trustee'],1
['dying mother'],1
['boating accident'],1
['rhode island'],1
['potted plant'],1
['chihuahua'],1
['all girl'],1
['tourism'],1
['high-tension current'],1
['animal in cast credits'],1
['shooting range'],1
['playboy mansion'],1
['cement truck'],1
['horse track'],1
['obsessive quest'],1
['reference to annabel lee'],1
['digging'],1
['violin player'],1
['cotton'],1
['mango'],1
['shake'],1
['gong'],1
['vulture'],1
['selma'],1
['protest march'],1
['black american'],1
['herion'],1
['dead end job'],1
['push ups'],1
['sorority party'],1
['white male pretending to be black'],1
['television broadcast'],1
['fraternity initiation'],1
['music rehearsal'],1
['abolitionist'],1
['sold into slavery'],1
['elevator shaft'],1
['singing false'],1
['splits'],1
['older woman seduces younger guy'],1
['board'],1
['serbia'],1
['literary agent'],1
['expiration'],1
['solar energy'],1
['flatulence'],1
['stew'],1
['greenpeace'],1
['garden gnome'],1
['blood brother'],1
['ghost train'],1
['tale'],1
['cider'],1
['sahara'],1
['boxing day'],1
['separation from family'],1
['swept away'],1
['dvd'],1
['stocks'],1
['social class'],1
['mountain cabin'],1
['chinese history'],1
['broken arrow'],1
['chinese painting'],1
['chinese tradition'],1
['arrow in back'],1
['casualty of war'],1
['white dove'],1
['wall of fire'],1
['spear throwing'],1
['elderly man'],1
['perpetual winter'],1
['reavers'],1
['retro'],1
['clothing'],1
['lonely hearts ad'],1
['complication'],1
['ancient india'],1
['medieval india'],1
['paris france'],1
['applause'],1
['death of king'],1
['bride and groom'],1
['subculture'],1
['extra credit assignment'],1
['schoolteacher'],1
['exotic dancer'],1
['good deed'],1
['end is here'],1
['crisis line'],1
['blood ritual'],1
['the doors'],1
['child pornography'],1
['rite'],1
['shot in the knee'],1
['hit with a chair'],1
['alien space craft'],1
['fear of dying'],1
['rubber boat'],1
['magnifying glass'],1
['toothbrush'],1
['private plane'],1
['junior high school'],1
['burn injury'],1
['red sox'],1
['substitute teacher'],1
['sexappeal'],1
['go-go dancer'],1
['motorcyclist'],1
['stau'],1
['kaserne'],1
['grasshopper'],1
['h. g. wells'],1
['telephone call \xa0'],1
['home movie'],1
['hiv positive'],1
['rock opera'],1
['chinese woman'],1
['work ethic'],1
['lock'],1
['tambourine'],1
['the shadow'],1
['radio series'],1
['exploding planet'],1
['kung fu master'],1
['sports marketing firm'],1
['spanish civil war'],1
['firing range'],1
['police psychologist'],1
['judo throw'],1
['shooting practice'],1
['dog biscuit'],1
['rookie cop'],1
['martyrdom'],1
['saint'],1
['hit with tire iron'],1
['job entrant'],1
['lost weekend'],1
['eugenics'],1
['biotechnology'],1
['formalin'],1
['clergy'],1
['toad'],1
['seminary'],1
['roman catholic'],1
['fashion journal'],1
['rapist'],1
['elephant trainer'],1
['falsifying'],1
['cabriolet'],1
['mekka'],1
['nation of islam'],1
['moviemaking'],1
['medical test'],1
['boiler room'],1
['alien dna'],1
['cocoon'],1
['good cop bad cop'],1
['blackjack'],1
['knife in thigh'],1
['man with glasses'],1
['bandage'],1
['mural painting'],1
['desert scientist'],1
['mine clearer'],1
['cave painting'],1
['royal geographic society'],1
['violinist'],1
['japanese american'],1
['forty something'],1
['illiteracy'],1
['charismatic leader'],1
['religious cult'],1
['pipeworks'],1
['shape shifting alien'],1
['norwegian'],1
['seasickness'],1
['squall'],1
['discipline'],1
['discontentedness and displeasedness'],1
['peter pan syndrome'],1
['missing body'],1
['picture puzzle'],1
['passion for collection'],1
['slap'],1
['beförderung'],1
['marry rich'],1
['boxing school'],1
['veterinary'],1
['right hand man'],1
['environmental disaster'],1
['volunteer'],1
['boston garden'],1
['incest overtones'],1
['head of state'],1
['girlfriend from china'],1
['big city'],1
['strugatsky'],1
['tail'],1
['baseball card'],1
['locked in trunk of car'],1
['formula 1'],1
['sea lion'],1
['iguana'],1
['liana'],1
['ex priest'],1
['disc'],1
['fitness-training'],1
['giving birth'],1
['open air cinema'],1
['infestation'],1
['alien possession'],1
['slave trade'],1
['literature competition'],1
['pie machine'],1
['chicken farm'],1
['bar exam'],1
['withdrawal'],1
['urteil'],1
['pulitzer prize'],1
['seclusion'],1
['manuscript'],1
['figaro'],1
['dance class'],1
['jackass'],1
['storm drain'],1
['bus accident'],1
['film studio'],1
['iran hostage crisis'],1
['extraction'],1
['crane'],1
['canadian'],1
['risk'],1
['dance club'],1
['tall ship'],1
['warning'],1
['death of boyfriend'],1
['graveyard'],1
['tank car'],1
['chemical plant'],1
['mysterious events'],1
['mothman'],1
['car wreck'],1
['tumor'],1
['columbia university'],1
['bagpipes'],1
['budget cutting'],1
['fighting movie'],1
['physics teacher'],1
['prize money'],1
['cleopatra'],1
['chefin'],1
['insurance risk manager'],1
['chance encounter'],1
['klutz'],1
['female boss'],1
['gadfly'],1
['surrogate daughter'],1
['guild'],1
['shrinking'],1
['pen'],1
['skull mask'],1
['gardner'],1
['enforcer'],1
